date,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
07/11/2018,93.6275956,91.42769983,135.060911,104.4486122,112.9605407,151.6638499,146.4099602,200.2729571,62.9260841,162.0861552
08/11/2018,95.29271344,92.45698201,134.1626152,106.3138796,111.2244361,151.9830722,144.3910333,199.7013149,65.14824313,163.0182882
09/11/2018,95.30954858,91.6278602,134.1592841,105.6270485,112.6494641,150.8403581,144.3678352,198.0168682,63.488861,161.4978213
10/11/2018,94.16404889,92.00603322,134.3663082,105.799322,111.1242896,149.993199,144.5375809,198.6781202,64.10978141,162.8652527
11/11/2018,95.4275601,91.30216676,135.3958235,108.3019467,111.6518096,150.8934595,145.3523238,195.4440248,64.394029,162.3735554
12/11/2018,94.38047122,91.66294049,135.5355325,108.6307145,111.6687795,151.8492258,143.6173995,197.7530768,64.72285443,161.6730208
13/11/2018,95.54670964,90.83126975,134.3267054,110.9752356,110.144742,152.0952769,145.6563346,195.3834663,65.92812015,160.8840583
14/11/2018,93.89897429,91.17277899,133.9163434,112.2095313,112.4307184,150.053238,143.7036841,196.5192056,66.0249741,162.2315498
15/11/2018,93.88982002,91.82209104,134.2729464,111.3573768,112.1832908,150.6666825,145.1167725,195.7977558,65.79802512,161.0036272
16/11/2018,93.88055245,91.37212002,134.3123033,112.1163764,112.6289809,151.3195444,144.4867946,195.9816129,65.13869931,163.4611761
17/11/2018,93.73953997,90.18203199,135.6503078,111.7266237,113.3732161,151.2764671,145.1738875,196.7856136,65.32046871,161.1711128
18/11/2018,93.51919352,90.68009859,134.1256857,112.3859826,114.1382943,151.8744685,145.0244747,197.6791948,64.58640132,162.8940677
19/11/2018,93.04926957,90.27355822,134.0806347,112.7214025,113.7976953,150.767329,146.8958422,197.428819,64.71659555,163.7308021
20/11/2018,93.62209494,91.85150271,135.1308012,111.5410963,112.7564257,151.3018767,146.9487689,197.2686604,62.86261494,163.5265315
21/11/2018,94.11697627,88.57648099,135.6066715,109.7046614,113.7347457,151.4732854,145.7757868,197.7197406,65.08250274,162.4108559
22/11/2018,94.42600017,90.29735002,135.4573274,108.7030337,113.9277143,150.4581939,146.7979444,197.4289977,63.79425641,163.4494677
23/11/2018,95.6225352,90.45446525,135.8115175,108.5446782,112.0509653,151.7261645,145.2862342,196.0187002,61.9210781,163.7657292
24/11/2018,93.07828422,90.41728417,134.559801,109.3136292,113.1464663,151.598713,145.4581389,197.3720455,60.86189121,162.4398971
25/11/2018,93.78318611,89.32747371,136.4412153,108.005418,113.5821926,149.1303809,144.9351357,196.8791838,59.84878326,161.9324923
26/11/2018,94.37538788,90.81882113,136.1719286,108.1925015,112.0670058,150.4118262,144.609521,195.5735313,58.86475441,164.0260439
27/11/2018,95.16469687,92.96834957,137.458427,107.1629652,113.044386,149.7981749,144.689545,197.4213211,60.1636342,162.2340234
28/11/2018,92.19599169,91.07232003,136.5306866,107.7313571,113.7752154,150.4826765,143.5295477,196.0775879,58.94252463,160.6417553
29/11/2018,93.74908297,90.35514885,135.8958618,110.0089616,111.449551,150.8501518,145.6436748,195.8715707,59.61927345,164.932069
30/11/2018,93.15046862,90.96602344,136.20419,110.7147765,112.7018078,150.8836747,145.8458284,197.5092112,58.21536771,162.0497525
01/12/2018,93.54401011,90.42980656,135.3239146,109.7282371,113.4541035,152.6955461,144.0848014,196.4043338,58.15855736,160.9166546
02/12/2018,93.20852464,89.96467696,136.2858632,110.3204139,110.1639945,151.6662474,143.4817594,193.2989813,56.94637939,162.9924512
03/12/2018,93.06901847,89.9613347,137.6629508,110.2971572,114.7681652,150.5249475,145.3020493,195.8201327,56.12914859,162.639377
04/12/2018,94.138128,89.86602872,136.5023656,111.4520463,116.0554486,150.2180715,143.7589397,195.7830512,55.68079993,161.8351016
05/12/2018,94.00743325,89.63230092,137.0395212,114.0543091,111.1444571,150.0709759,143.7671678,193.7509369,56.85541314,159.4875099
06/12/2018,93.17174097,88.73271947,135.5187213,112.8092057,114.0087756,151.51089,142.55397,197.3935404,55.23576996,164.4974129
07/12/2018,94.03329928,89.59194326,138.0136017,114.0059438,115.4721051,150.4748937,143.6577831,193.4604799,53.9969488,160.8193039
08/12/2018,94.15132716,88.16682275,136.5809259,115.2560661,112.376757,151.1990898,143.1543787,193.3981816,54.50093398,161.1826703
09/12/2018,94.76089113,91.31162121,136.496728,111.0523119,114.0903548,152.6416138,143.676957,195.5675542,56.17103003,163.18978
10/12/2018,93.99842354,90.34481505,136.8931878,110.7063308,116.8582995,152.4687578,143.4671633,193.8589901,55.2159971,161.7281347
11/12/2018,94.3804726,90.14605652,135.9809004,113.0154999,113.6578768,150.5705934,143.6319056,191.3400295,55.78756097,161.088924
12/12/2018,95.18908481,89.14959086,136.8005257,111.755095,114.4696935,152.2117749,143.7479053,195.6764438,56.35385075,163.1235469
13/12/2018,93.85314264,91.83788051,136.5532799,109.3284426,115.994017,153.1239551,142.8849411,193.8219449,57.55994761,162.8991748
14/12/2018,92.76816456,90.43922674,137.2905749,114.3077242,113.733745,151.7578183,142.9561332,191.8686089,56.85749439,161.2009688
15/12/2018,94.10454107,90.28607227,136.6361228,113.1282673,114.3513004,153.3121361,142.2342393,194.6208167,57.32655658,161.5528317
16/12/2018,93.48311191,89.24854958,137.5403929,110.5993567,117.4638777,152.3545559,143.082872,194.0983856,59.42465467,162.4288941
17/12/2018,94.70042387,92.02557186,135.4795681,111.1577755,116.8750915,150.989323,141.9148388,190.3907137,58.03343487,160.5521058
18/12/2018,94.69311339,89.78448507,134.7521446,109.994222,113.4845259,150.688215,143.1318251,194.4993674,57.08687163,160.9927441
19/12/2018,97.86826902,90.39068438,136.9837447,108.0929131,116.221478,152.5445842,143.0952811,193.8937022,55.07838416,160.8066491
20/12/2018,95.20944072,90.63328792,135.8166418,108.5513738,116.7078673,153.5320708,143.8745532,188.353893,56.07726669,160.5350701
21/12/2018,96.32645504,93.49171129,137.6262664,108.1029145,113.9632531,153.8897941,140.5246526,191.4929146,56.86294901,159.7770409
22/12/2018,95.36929346,91.6147868,135.963643,106.8360901,114.6706936,153.926186,142.7454279,193.0863381,55.50699993,160.2564027
23/12/2018,95.38488428,91.93966002,136.2757438,108.9768076,114.996488,152.937338,143.6075305,188.1827064,56.97251198,161.0636306
24/12/2018,95.99864751,92.3269352,137.5628707,109.6893712,113.933544,153.0141736,143.2559138,190.4971127,55.73736321,161.8926676
25/12/2018,95.45901823,94.02853071,137.9759366,110.1228198,114.8091034,152.5218318,142.3928395,193.068255,56.92134193,161.899139
26/12/2018,93.63382024,92.40682429,136.7244132,113.67068,114.8694877,153.712773,142.4498083,190.2825625,57.26371921,161.2826128
27/12/2018,93.54366231,93.2078475,134.5445651,113.3031993,114.1107621,154.3834901,145.0657911,190.2472522,56.77768868,161.5847496
28/12/2018,93.18386407,91.95970293,135.3582152,111.7547789,114.9090454,154.084501,143.181647,194.0022221,55.03487443,161.3702352
29/12/2018,92.99066097,92.3284848,136.7323709,113.9138159,114.4919593,152.7065155,142.9947539,190.6822148,56.06823012,160.8321843
30/12/2018,93.15011899,90.84196544,137.5623936,115.1539942,113.0622971,152.0953852,143.7075468,188.5842973,57.80823209,162.2163661
31/12/2018,94.91462173,91.33533769,135.4886135,114.3100617,115.4051915,151.5680603,143.4986787,190.6299671,57.72212969,161.8863626
01/01/2019,93.32758646,91.64816531,137.0588738,115.1758594,115.6343081,151.7740525,142.9861544,190.3720342,57.35170307,161.6331592
02/01/2019,93.22891186,91.36149075,134.9318159,116.0007924,113.2600906,154.2143561,142.3807212,189.3165678,56.92709029,160.4950988
03/01/2019,94.11607405,89.58306524,135.4962807,115.8885193,114.984434,153.5533519,143.8243806,191.7100031,58.43620392,161.0379836
04/01/2019,91.33622474,91.27768923,136.1986271,117.3447804,116.1251779,152.5913364,142.3391876,190.0230787,59.89385504,159.6386365
05/01/2019,92.31266856,92.0587173,136.6711784,119.2599352,113.5649038,152.8768862,143.4382573,188.926483,60.00144935,162.7991899
06/01/2019,91.69237486,88.77941465,138.1399636,119.6251367,113.9721585,153.3881872,142.2723932,190.5980783,62.60225515,162.2438647
07/01/2019,91.5549355,88.78035399,136.6899332,119.1663433,116.8237373,153.1911424,142.2563562,188.4054,62.13200359,161.3689031
08/01/2019,91.48094265,90.96291017,135.6576465,121.7664021,113.1883132,152.1790621,141.093353,188.2527591,60.92909076,162.3808041
09/01/2019,91.79590307,89.62400035,133.0850721,122.8832495,113.4795712,153.9662736,141.1370293,189.5804372,61.03056371,159.3825078
10/01/2019,92.87725331,89.54296429,135.1576024,124.0334132,116.1984091,154.2531068,142.672298,187.0137537,59.12563989,161.3601793
11/01/2019,92.32237376,88.15452388,136.6988776,124.6997697,114.6873459,152.9435637,141.9879688,185.6938831,59.81691642,163.3266875
12/01/2019,91.53648855,88.17729959,137.5226187,124.2556006,114.0562634,154.7422088,142.0535414,189.7259659,64.82440077,161.1551333
13/01/2019,90.37553125,88.90108478,137.3781543,123.0815552,117.3663972,155.1169003,140.4475436,189.5696148,62.04383764,163.7394866
14/01/2019,91.93918052,87.47622376,134.5358764,125.6809797,116.67677,153.3486842,141.9026189,186.1078389,60.4854607,163.0094091
15/01/2019,92.00573938,86.61291724,135.090065,126.6512725,115.1514619,154.2925511,142.5055211,187.195629,59.099789,162.0854178
16/01/2019,93.34356464,88.89965797,135.0306342,125.3908732,118.6620361,153.4579172,143.2620703,187.8410456,58.78579148,164.5248207
17/01/2019,92.49633979,88.30281284,137.2479229,125.5972174,118.8104595,153.2420887,142.0270043,184.4375065,57.66587144,163.0166964
18/01/2019,91.51213371,89.34919631,139.4478744,125.4805472,115.8914924,152.1152,144.5477006,185.0881538,58.75706213,163.320686
19/01/2019,93.02963644,90.81851277,136.3345434,124.0040253,118.0918788,151.5694832,144.4591412,186.7787421,58.74266494,161.8719909
20/01/2019,93.84453383,89.07020997,136.2540802,124.9535181,119.2304434,152.6544035,143.4516399,181.8592544,56.63130638,161.3694906
21/01/2019,95.28086397,89.40057052,134.9661886,125.4178081,117.9325853,152.105299,144.3018193,183.6855896,55.25061474,161.05129
22/01/2019,93.58566291,89.13469299,137.0264081,123.10198,116.9954362,151.8884569,144.0781804,184.3346732,56.95515018,162.7310868
23/01/2019,94.24055843,90.74703414,138.0882069,123.2178981,118.1351445,151.336145,144.3592211,181.6668474,57.24360968,163.063841
24/01/2019,93.47290739,90.73436065,138.0770194,123.5705453,118.266846,150.8724275,144.0935305,182.0251694,57.41280344,159.204931
25/01/2019,96.26958649,89.69601657,138.6086075,126.4679353,117.310738,150.6542041,145.6490419,183.2322015,57.66077922,162.2989114
26/01/2019,95.01821755,89.88906313,135.0560111,126.9671581,116.9583578,152.9816105,146.0292984,180.7135678,56.8298144,161.882053
27/01/2019,95.27590889,90.74014202,137.5735558,125.1844254,117.9270552,153.7832937,144.5339158,179.4593714,53.63630065,161.1450811
28/01/2019,93.57211145,91.4274724,135.121885,125.431579,116.1862836,152.7871556,145.6449931,181.4592456,52.2478231,163.0121056
29/01/2019,97.1197305,89.32834356,137.8695539,126.8799262,115.7828757,152.4648455,146.4541947,181.2439536,53.65323111,160.7703971
30/01/2019,95.73086923,90.38066829,137.1079904,128.1765367,117.7877107,153.5576422,146.1521521,180.1750934,51.33459798,161.1310623
31/01/2019,96.00474598,91.56719865,136.2000223,129.1625133,117.0407253,152.6538549,145.0368018,180.2995095,52.51235538,161.6431886
01/02/2019,94.22242557,91.46965078,137.2458946,131.3798428,116.7388713,152.7903006,147.5579474,182.1411375,51.40176433,160.6397394
02/02/2019,96.49357898,89.4999748,135.0839009,131.7315129,116.6506139,154.2320751,146.8200651,182.1983244,52.83768144,161.3444557
03/02/2019,94.88974097,90.52886476,136.6080625,131.1923129,116.064279,154.8832913,146.93166,180.0207783,52.99259457,160.2670395
04/02/2019,95.36861258,92.67883366,135.7487888,133.3980368,114.8609013,154.0213152,145.8269217,181.0632942,52.09551966,161.9035747
05/02/2019,94.45391559,91.2237926,134.4347468,134.8102295,115.9857837,153.9702822,146.8103094,182.45008,54.02084687,162.4905528
06/02/2019,95.27042245,90.78312282,137.0465168,137.2679638,115.5987128,153.7397275,144.8442386,181.369329,54.84116105,161.6160642
07/02/2019,94.24175019,91.63740636,135.4011206,137.6439384,115.3054188,152.3594159,146.7649494,184.5047455,55.28271572,165.0044493
08/02/2019,94.92447191,91.81734091,137.4232674,138.0114799,116.3941236,151.4853399,145.3297524,182.3849322,58.00860434,162.6662704
09/02/2019,94.06951233,91.67833793,134.5461297,138.8399269,116.9323181,153.4424035,145.3875439,182.3006469,59.01013268,161.8978058
10/02/2019,94.31266873,92.51982344,135.7880187,136.9965472,115.3153708,152.907616,146.4725527,182.9568051,58.31743664,161.9284886
11/02/2019,92.4402151,91.06774814,135.5845036,136.942848,115.3043892,152.8225382,147.0065109,183.7474016,59.95994175,163.8375527
12/02/2019,93.36971094,92.99465462,134.2456929,136.7211186,117.0450332,152.7717877,147.0694357,182.1869022,60.59194489,161.7294824
13/02/2019,90.69349024,91.07595147,135.9084746,138.3344678,114.8972766,153.321209,146.2504602,180.3561204,61.66158487,164.5472505
14/02/2019,89.82549712,92.66795103,134.6193482,138.7153686,113.5016187,155.5405727,146.7215547,183.0629518,62.50527658,162.5981401
15/02/2019,88.35666639,90.4308563,138.3250767,137.6391913,116.196252,153.5110711,145.2530059,183.5154653,62.68121958,163.3917745
16/02/2019,89.84555576,91.2257035,133.7817923,139.9552831,114.4508443,153.6676696,147.4177381,180.277849,62.23240449,165.6888424
17/02/2019,88.38632484,89.34149286,135.3117175,141.6243139,113.2807911,153.7859746,145.5141278,182.4227464,63.77549318,162.3309448
18/02/2019,89.02801552,90.19677853,134.6887807,139.3420061,116.6698361,153.1327283,145.3428174,182.7189983,59.9249934,163.4027956
19/02/2019,90.18157942,90.30964981,135.3290149,140.4297316,113.4025412,152.4984377,146.0873331,180.993784,62.63915293,164.3663607
20/02/2019,91.02818839,90.02983132,137.5204827,139.8234197,112.1819276,151.5527627,144.4369165,182.5973333,62.5631429,163.1321054
21/02/2019,88.29439215,91.05900206,134.8493315,139.0739769,115.7193206,152.057173,144.1464257,186.1756533,62.97650332,161.3353166
22/02/2019,90.82288256,90.18487851,136.3828487,138.3835491,114.3951539,153.2397363,144.6157398,181.7060894,63.47703126,161.9132242
23/02/2019,90.3932146,89.36538588,135.5024184,139.7466788,111.7386996,153.8732005,144.4628769,184.9632967,62.2724858,163.8489813
24/02/2019,91.7220042,88.6172776,136.9406947,136.5294628,115.954518,152.4627914,143.9134467,187.5357601,62.87115522,161.6670595
25/02/2019,90.03365689,89.0049507,135.8436466,137.3969038,114.384286,153.4490076,142.775118,184.7969683,61.38736139,162.5811971
26/02/2019,90.18535616,89.37429733,137.0879966,135.9582346,111.5382765,154.0032984,142.2616209,185.7454745,60.57275869,162.0336459
27/02/2019,91.16137528,88.72143249,136.6007718,132.7520801,115.2013513,152.1399857,143.6474633,189.2372261,58.20326648,162.8167563
28/02/2019,92.02497171,87.76783429,135.3124752,133.5783651,115.1638425,151.9650488,141.813872,187.7573128,58.9459892,164.7160891
01/03/2019,92.07390867,89.66211152,137.1731911,136.3557014,110.9451285,153.3059432,142.7624708,189.0801585,57.28714045,162.2411853
02/03/2019,92.16494083,87.15629207,134.2427744,133.8164757,115.331877,152.9265253,142.6767762,190.8250496,56.47203474,162.5089233
03/03/2019,92.29775285,88.5159102,136.3958061,132.3253608,114.7198547,152.2116752,143.4810312,188.6201595,56.97271379,164.3426305
04/03/2019,91.59905892,86.73751377,132.86902,132.1813931,111.2597339,152.8706148,142.2965624,188.5700558,55.67050817,161.923297
05/03/2019,90.15629178,89.47771223,134.1969178,130.265728,113.895592,151.710518,144.9859902,195.3098505,57.55401291,162.8414845
06/03/2019,90.90983386,87.20147857,134.4823777,129.3787192,115.0840026,152.3687902,143.2805835,190.6841111,56.81692702,163.1200713
07/03/2019,91.3755831,85.77293611,134.5902899,130.6331485,111.495179,151.3753764,144.0875855,190.3808084,59.86869424,161.766496
08/03/2019,91.05930105,86.19026289,136.2534143,126.2853592,116.9423882,150.7596806,142.0434595,193.967215,62.96257249,163.1787328
09/03/2019,91.53570899,87.41584999,134.8953334,124.228413,116.2445904,151.3265997,140.3878986,191.8095835,62.27164673,163.4926578
10/03/2019,92.79653439,88.17370509,135.434598,123.4660471,111.9770869,150.4570235,142.4308603,190.6112385,64.93771925,161.7538145
11/03/2019,91.86064693,87.02993331,133.9834257,120.642265,116.2853942,149.9826474,142.270185,193.9992987,65.55452022,162.2966293
12/03/2019,92.21412482,88.52253043,135.9861907,119.055882,116.7166279,149.7723983,140.6577003,189.1199888,64.47348354,163.9321153
13/03/2019,92.40835819,88.36007542,135.0814029,119.0935797,110.5326764,149.9635886,140.8902589,189.2415468,64.11187664,161.8774717
14/03/2019,92.98987675,87.34322391,135.9530374,118.5007283,114.2842451,151.2361695,142.8422443,193.2452838,64.73923901,161.2389887
15/03/2019,90.51447984,87.86161279,136.6940234,118.0929846,116.2086119,151.3607739,143.4533165,186.2431136,62.32387142,162.4195709
16/03/2019,92.35222005,87.97753913,135.5398555,119.4302524,110.3978624,150.8534077,140.8263621,186.1735246,61.3873186,161.9521204
17/03/2019,91.84843377,86.80969225,137.8193022,117.5815361,114.2986216,151.3850672,141.6956826,192.392518,60.32368266,161.4433695
18/03/2019,92.75306344,88.13604465,137.6668054,120.5026692,115.9137118,153.136969,142.318931,186.985391,59.90168742,162.6834696
19/03/2019,91.09732462,88.99661304,137.2454661,124.213232,109.8961261,150.9009741,142.6936806,184.4578549,59.70980519,161.5647841
20/03/2019,93.84983109,87.37009866,136.9347809,123.8327061,113.3431338,151.0437988,143.0987283,191.3792304,56.40259966,161.3523139
21/03/2019,92.24536857,88.56056246,136.858707,124.6218183,114.7983534,151.6702404,143.6609458,188.2911463,56.12126134,163.0126176
22/03/2019,92.69125709,89.55343388,137.6085215,128.7236768,110.9214515,150.5472216,141.510624,185.3370998,55.80262697,162.7758439
23/03/2019,91.29203648,89.12964153,136.408322,127.8369166,112.1407775,149.7721013,142.0383002,194.2621058,55.73716957,160.8863003
24/03/2019,91.55636568,87.3173574,137.3578663,126.7691035,115.262077,150.2820519,143.1564226,189.9862181,55.203154,161.7204211
25/03/2019,92.42591073,85.64042364,139.0295579,131.7753402,112.803478,150.2382472,142.7735561,187.7118626,54.84992167,162.6875237
26/03/2019,91.24631712,87.98616715,138.0731066,128.9800145,111.4206424,150.8987161,142.7629293,193.3613749,55.63088747,160.1589775
27/03/2019,90.32728009,86.38599224,140.282558,128.2216847,114.2863116,151.4252778,143.0616869,192.1733804,55.4678018,162.1581924
28/03/2019,91.31561535,86.8270505,137.655927,129.4673078,111.8395097,152.4442359,144.1124065,188.49735,54.06486489,161.4983216
29/03/2019,91.43558637,86.04043881,139.4119584,128.2957832,111.7446149,151.3714001,142.817108,192.2267657,53.25474693,161.549936
30/03/2019,91.67240598,89.51374045,138.6458631,126.931728,113.3401722,152.505095,141.8526014,194.2096801,51.38388845,160.8818692
31/03/2019,93.12261813,86.35185232,137.8689277,129.4638977,112.4865502,151.8587505,141.5942389,190.9859231,52.86419426,160.5857519
01/04/2019,92.63903067,87.01996539,140.8269876,127.5815953,111.98853,153.5020448,141.8824039,193.5603294,51.33387428,159.4015306
02/04/2019,93.47909679,87.10980645,139.1637447,124.4701249,114.7121034,154.8467864,142.0930436,196.7805982,51.28119578,160.2718628
03/04/2019,92.84927372,86.6286669,140.2755795,124.3565759,114.0837813,154.7987331,140.5137221,192.6392892,52.51570907,159.8610648
04/04/2019,95.15230866,88.0981044,138.5838541,123.08411,112.470927,155.6864252,141.0764941,194.9924658,52.21639609,160.262329
05/04/2019,93.52795424,86.74575986,138.6830684,119.2690481,113.2708113,154.4331189,141.7532044,195.2794993,50.70508236,159.8840829
06/04/2019,94.59212659,88.69271738,140.5483892,118.7633614,114.0746472,154.5015855,140.0377841,193.923557,48.1920432,160.1266379
07/04/2019,91.96745441,87.67953984,139.0657433,118.6363662,112.9165777,155.9763066,140.9619781,193.4280898,48.87378144,159.8771392
08/04/2019,92.44008581,88.39228339,141.2119217,118.0689116,112.5052157,155.3169125,141.3055964,195.5467466,47.96720388,159.5073168
09/04/2019,94.1700247,88.04238047,139.5581838,116.1206181,112.9594811,153.2569662,142.4439885,193.8600903,46.4834523,159.9293005
10/04/2019,92.82963464,87.72220297,139.4770749,116.0339656,109.9026688,153.9422504,140.4791266,193.4593206,47.04938062,157.6366165
11/04/2019,91.19775239,88.9504993,141.2864188,116.3529073,111.7995716,156.4469003,142.2855025,194.5390842,45.8776509,160.1859684
12/04/2019,92.85783042,88.32325293,138.221135,115.2521699,112.3854566,154.6623449,142.9730197,193.5150325,46.96141015,160.4998709
13/04/2019,93.6224244,88.98049951,142.4026338,117.074202,109.3692787,153.4711029,141.4745916,194.7734977,47.57928451,159.9341885
14/04/2019,94.00864401,88.46539778,138.1618828,115.9198918,110.1497112,156.3830173,141.039467,196.2491642,45.77411107,159.4280108
15/04/2019,93.44191779,89.31773836,140.2863964,114.0964312,110.2714515,156.3580128,141.7843259,195.6096922,46.09287773,158.9626606
16/04/2019,93.35296034,88.9683072,138.9794039,115.1993106,108.7909536,155.4991998,141.6013297,195.4604587,43.21897022,160.2065682
17/04/2019,94.00101123,89.54679463,137.8445927,115.4033526,111.3240122,154.3767187,141.2081515,199.1236361,43.96944736,160.6456741
18/04/2019,95.1517609,87.58679034,139.4290937,116.001717,111.0326605,155.3492492,142.2968153,200.3686248,41.92363821,156.4951751
19/04/2019,94.53711886,89.04891391,139.5078513,115.9305504,109.7035805,154.2793861,143.7459112,200.3162647,41.63836036,161.6199406
20/04/2019,94.67159033,90.21170563,141.3107714,115.0173621,110.5590391,153.1070673,142.1456034,201.7367087,42.73801646,159.7675837
21/04/2019,94.2011335,90.26731663,140.7846191,114.0461344,110.1736148,153.4863984,142.3836558,200.652563,42.6085819,158.2102723
22/04/2019,95.63935295,87.55039366,139.9066879,111.9032055,109.5990587,155.5817059,142.3656482,201.6730605,44.88689797,161.2521646
23/04/2019,94.49198414,90.46269813,140.5273126,110.8470089,111.1458858,155.5050387,141.9060252,203.8289654,44.87964963,160.053195
24/04/2019,93.25941238,91.20927938,140.5612501,111.0945295,110.0214152,157.4045743,141.1571101,201.5111076,44.7414988,157.0924196
25/04/2019,96.24908212,90.89593015,141.1142125,110.7452939,111.0507587,157.9250525,141.4571324,203.2088148,45.40155978,161.1648876
26/04/2019,95.10209787,88.65188434,141.6955934,107.8257893,112.0092692,157.9809047,141.8322617,204.0478494,45.86396669,160.0867227
27/04/2019,94.85444051,90.35538735,140.9614714,109.7533521,110.3433079,159.1652516,143.1946352,202.5993122,45.8782229,158.0024523
28/04/2019,92.45531876,88.94378556,141.4685061,109.9356271,110.697599,158.2403247,141.426091,205.1810446,44.82103789,159.0756805
29/04/2019,93.57602598,88.83438844,140.5000812,107.8179821,112.4654799,156.9861927,140.778409,204.6933264,43.56760195,160.4148552
30/04/2019,92.97164531,89.92868884,140.5932843,107.7879253,112.9051275,157.911094,139.5109863,203.94629,44.23660651,158.1591137
01/05/2019,93.57690698,91.28758171,142.3950027,107.3397424,112.5541538,158.2696502,141.3377874,206.3353497,42.69917773,156.9017558
02/05/2019,92.9155153,91.90073041,140.7867444,105.2141101,112.2247565,157.5056167,142.0243778,205.4296953,43.09196916,158.0798881
03/05/2019,94.49423969,90.97710799,141.988865,103.5413569,114.3245363,156.9835908,140.4684132,201.7091535,43.50228871,156.2955961
04/05/2019,93.68871736,91.73864925,139.4262365,99.40415466,114.558622,157.7132098,140.5951226,201.3415982,40.93510954,157.2764464
05/05/2019,94.30324891,93.93066042,141.3675913,99.08021379,111.5810197,158.3824168,141.9782706,201.9810683,41.12588425,158.6521146
06/05/2019,94.82792759,91.63832775,140.528436,99.25762563,114.3513293,157.6776007,141.7026485,199.1269222,39.2044019,160.3976787
07/05/2019,93.47546448,92.28926053,140.0066167,100.2586251,113.8791641,158.5716895,142.544438,198.3393504,40.95711629,157.5671738
08/05/2019,95.11536597,93.00797076,140.3759016,99.5268454,111.1325563,157.1676766,141.418492,195.5943776,41.05374272,159.5860621
09/05/2019,95.18024054,93.80467292,138.3551027,97.45184782,112.642184,157.7855256,141.8091793,199.2759435,41.0626204,161.5315669
10/05/2019,96.02600245,92.62473535,139.8913739,99.05299817,112.8083352,156.3932902,141.6181705,195.6624259,41.85944638,158.9648229
11/05/2019,96.29862204,92.53825922,140.3147206,103.0133208,113.2360956,155.2509806,142.3503657,195.9106438,41.62743106,159.6165974
12/05/2019,95.98410375,93.43681927,140.2221246,103.2396613,113.5731714,156.4007598,142.6647963,197.2585409,41.74996697,161.1274242
13/05/2019,95.70264559,94.76012599,140.1229326,104.4749124,110.9212947,156.4622429,143.1600708,194.8565878,42.90887942,158.6280588
14/05/2019,94.95249518,93.22940835,138.2902562,105.5344943,112.4754869,156.0464509,143.6215053,195.2264214,42.06132402,158.9401575
15/05/2019,96.01768383,93.26093661,140.7778491,103.840175,114.1056596,155.2653571,142.1838793,196.4569291,42.72516355,160.714645
16/05/2019,96.53090555,93.37665117,139.7230643,105.884501,111.2273053,155.5311212,143.3124023,195.4161597,43.72056249,160.0693173
17/05/2019,96.60663915,93.12440224,139.6343891,106.3902706,111.4116406,155.4835062,144.4833558,195.6005563,45.45613395,158.7179365
18/05/2019,95.59231281,93.26061053,138.1411459,106.6149169,114.2106598,155.8711679,144.8018476,195.7653488,44.83942841,158.3727043
19/05/2019,98.2390924,93.35813786,138.3345405,107.1224733,114.032814,155.5292707,144.1608004,193.6242618,47.31056151,159.8415218
20/05/2019,98.83228841,92.57730712,141.0695714,109.467943,112.3687122,156.0917418,143.786544,196.76357,48.231679,158.1879508
21/05/2019,97.68033955,94.1273135,140.2002648,108.8733448,115.1006267,156.5769609,143.8016199,194.6679037,49.57118873,159.1176133
22/05/2019,97.11916078,94.20084054,140.6992172,109.3047231,113.8675772,155.0434292,142.8033343,192.8857566,52.04267417,158.962405
23/05/2019,95.49193526,96.14708509,138.6569856,108.8323391,113.3772289,156.3190128,143.4942745,194.0218195,49.1027031,157.3464311
24/05/2019,97.87759306,94.76626402,138.2581942,108.1593489,114.466744,156.9416445,143.7679561,195.6899254,48.82557463,158.6948528
25/05/2019,97.17282253,97.8105278,139.8333681,109.6181677,112.3374162,155.4462411,143.702305,193.2592768,48.87122305,159.7751486
26/05/2019,98.90266575,95.89479437,139.3371353,110.6693011,113.4061438,154.078123,141.6587859,191.9482855,49.30563049,158.6098581
27/05/2019,98.83224343,97.0199148,141.5381012,110.788711,114.1140991,154.0172165,143.4330821,194.1533775,49.07315793,160.1226248
28/05/2019,98.73432207,97.72796577,139.201758,112.1976207,113.2002427,156.059437,143.2804947,192.031083,49.66613029,161.4622935
29/05/2019,98.63261169,98.26630212,139.5479116,114.5663895,111.5367343,156.1758608,142.6533988,192.8719442,48.6548224,159.0986637
30/05/2019,98.44228119,97.69758167,138.8272344,112.4824232,113.0922373,156.0821365,144.3488348,190.6217898,46.37207378,159.3201028
31/05/2019,99.24474946,97.61253935,139.6254973,113.4256561,111.8149545,155.5224009,145.4157057,190.7888746,45.81658443,161.9719218
01/06/2019,99.42426772,97.31108744,141.347166,115.6501192,109.9258302,156.5142797,145.5884715,192.7194902,44.6421559,160.8886604
02/06/2019,98.00122153,99.28064058,140.490264,115.8635949,113.0113801,154.4482837,145.9833911,191.7126365,46.40302631,160.6707307
03/06/2019,99.69099016,97.33290356,140.8381802,117.1869894,111.677568,153.8332835,145.3276068,189.7186586,45.76273051,161.4513351
04/06/2019,98.62366,99.12910598,139.422128,116.6716505,112.8299935,154.8394472,146.1031591,195.8064026,45.19350435,159.686458
